gbifID,scientificName,family,order,eventDate,basisOfRecord,decimalLatitude,decimalLongitude,stateProvince,datasetName,recordedBy,n_individuals
4691565224,"Tyrannus albogularis Burmeister, 1856",Tyrannidae,Passeriformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,2
5540870913,"Eupetomena macroura (J.F.Gmelin, 1788)",Trochilidae,Apodiformes,2024-02-14,HUMAN_OBSERVATION,-20.342585,-46.859455,Minas Gerais,,obsr4596723,6
5395277527,"Chrysomus ruficapillus (Vieillot, 1819)",Icteridae,Passeriformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr3387929,5
5592436336,"Dendrocygna viduata (Linnaeus, 1766)",Anatidae,Anseriformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr2661064,3
5318333319,"Alipiopsitta xanthops (Spix, 1824)",Psittacidae,Psittaciformes,2024-12-08,HUMAN_OBSERVATION,-20.340004,-46.8453,Minas Gerais,,obsr2661064,9
5198842132,"Colonia colonus (Vieillot, 1818)",Tyrannidae,Passeriformes,2025-06-11T15:18:12,HUMAN_OBSERVATION,-20.097455,-43.488465,Minas Gerais,iNaturalist research-grade observations,paulapadrao,6
5572070417,"Psittacara leucophthalmus (Müller & Pls, 1776)",Psittacidae,Psittaciformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr2661064,10
5164075403,"Phylloscartes ventralis (Temminck, 1824)",Tyrannidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,5
3745700257,"Xolmis velatus (Lichtenstein, 1823)",Tyrannidae,Passeriformes,1973-07-23,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Ivan Sazima,1
5310940394,"Furnarius rufus (Gmelin, 1788)",Furnariidae,Passeriformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,7
5472598633,"Cyanocorax chrysops (Vieillot, 1818)",Corvidae,Passeriformes,2024-12-08,HUMAN_OBSERVATION,-20.343323,-46.847748,Minas Gerais,,obsr3387929,7
3745699981,"Mimus saturninus (Lichtenstein, 1823)",Mimidae,Passeriformes,1974-02-08,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Ivan Sazima,5
5356882274,"Chlorophonia cyanea (Thunberg, 1822)",Fringillidae,Passeriformes,2024-01-27,HUMAN_OBSERVATION,-20.15265,-43.520786,Minas Gerais,,obsr753626,3
5167047670,"Guira guira (Gmelin, 1788)",Cuculidae,Cuculiformes,2025-05-13T08:47,HUMAN_OBSERVATION,-19.526238,-43.72793,Minas Gerais,iNaturalist research-grade observations,Túlio Torres,9
5070010200,"Augastes scutatus (Temminck, 1824)",Trochilidae,Apodiformes,2025-02-15T06:25,HUMAN_OBSERVATION,-20.101658,-43.500868,Minas Gerais,iNaturalist research-grade observations,filipeprates,10
5104486110,"Lepidocolaptes angustirostris (Vieillot, 1818)",Furnariidae,Passeriformes,2025-03-22T16:11,HUMAN_OBSERVATION,-20.392358,-46.83808,Minas Gerais,iNaturalist research-grade observations,Jordi Janssen,7
5446715687,"Icterus pyrrhopterus (Vieillot, 1819)",Icteridae,Passeriformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,5
4730351180,"Aratinga auricapillus (Kuhl, 1820)",Psittacidae,Psittaciformes,2023-11-05,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,10
3218673454,"Furnarius rufus (Gmelin, 1788)",Furnariidae,Passeriformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1127182,7
5363975396,"Sporophila caerulescens (Vieillot, 1823)",Thraupidae,Passeriformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr3387929,7
3745700172,"Aratinga aurea (Gmelin, 1788)",Psittacidae,Psittaciformes,1973-12-18,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,2
5361151980,"Pardirallus nigricans (Vieillot, 1819)",Rallidae,Gruiformes,2024-01-29,HUMAN_OBSERVATION,-20.097414,-43.485508,Minas Gerais,,obsr553166,5
5474523508,"Cathartes aura (Linnaeus, 1758)",Cathartidae,Accipitriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,10
5352657362,"Phaethornis eurynome (R.Lesson, 1832)",Trochilidae,Apodiformes,2024-01-06,HUMAN_OBSERVATION,-20.097754,-43.48859,Minas Gerais,,obsr398519,8
3221076398,"Eupetomena macroura (J.F.Gmelin, 1788)",Trochilidae,Apodiformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1127182,3
5363814313,"Trichothraupis melanops (Vieillot, 1818)",Thraupidae,Passeriformes,2024-01-27,HUMAN_OBSERVATION,-20.15265,-43.520786,Minas Gerais,,obsr753626,5
5368110942,"Chlorophonia cyanea (Thunberg, 1822)",Fringillidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.097414,-43.485508,Minas Gerais,,obsr553166,6
4745618154,"Psittacara leucophthalmus (Müller & Pls, 1776)",Psittacidae,Psittaciformes,2023-11-05,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,1
5549684419,"Tangara cyanoventris (Vieillot, 1819)",Thraupidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.643545,-43.52514,Minas Gerais,,obsr1359206,3
5164104418,"Passer domesticus (Linnaeus, 1758)",Passeridae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,2
5301654063,"Elaenia flavogaster (Thunberg, 1822)",Tyrannidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.097754,-43.48859,Minas Gerais,,obsr1426674,6
4821505809,"Xolmis velatus (Lichtenstein, 1823)",Tyrannidae,Passeriformes,2023-11-03,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,8
5310940410,"Xolmis velatus (Lichtenstein, 1823)",Tyrannidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,5
2134295836,"Cariama cristata (Linnaeus, 1766)",Cariamidae,Cariamiformes,2018-01-21,HUMAN_OBSERVATION,-19.516483,-43.691593,Minas Gerais,,obsr1011557,8
5510980002,"Piaya cayana (Linnaeus, 1766)",Cuculidae,Cuculiformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,3
5360885289,"Tyto furcata (Temminck, 1827)",Tytonidae,Strigiformes,2024-12-07,HUMAN_OBSERVATION,-20.343243,-46.847675,Minas Gerais,,obsr3387929,1
4667681276,"Troglodytes musculus J.F.Naumann, 1823",Troglodytidae,Passeriformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,4
5656110081,"Coryphospingus cucullatus (P.L.S.Müller, 1776)",Thraupidae,Passeriformes,2022-10-12,HUMAN_OBSERVATION,-20.317621,-46.837254,Minas Gerais,,obsr3010636,4
5070051487,"Myiophobus fasciatus (Statius Muller, 1776)",Tyrannidae,Passeriformes,2025-02-15T14:17,HUMAN_OBSERVATION,-20.095438,-43.483364,Minas Gerais,iNaturalist research-grade observations,filipeprates,6
5621149974,"Thraupis sayaca (Linnaeus, 1766)",Thraupidae,Passeriformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr2661064,10
5461655657,"Daptrius Vieillot, 1816",Falconidae,Falconiformes,2024-12-07,HUMAN_OBSERVATION,-20.339453,-46.83927,Minas Gerais,,obsr3387929,4
3745699769,"Xolmis cinereus (Vieillot, 1816)",Tyrannidae,Passeriformes,1974-02-08,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Ivan Sazima,10
5443723920,"Patagioenas cayennensis (Bonnaterre, 1792)",Columbidae,Columbiformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,7
5070141541,"Stilpnia cayana (Linnaeus, 1766)",Thraupidae,Passeriformes,2025-02-15T09:32,HUMAN_OBSERVATION,-20.098568,-43.489101,Minas Gerais,iNaturalist research-grade observations,filipeprates,5
5164129344,"Milvago chimachima (Vieillot, 1816)",Falconidae,Falconiformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,9
5070080598,"Colonia colonus (Vieillot, 1818)",Tyrannidae,Passeriformes,2025-02-15T13:21,HUMAN_OBSERVATION,-20.097019,-43.488964,Minas Gerais,iNaturalist research-grade observations,filipeprates,10
3745700161,"Aratinga aurea (Gmelin, 1788)",Psittacidae,Psittaciformes,1973-12-18,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,O. Froehlich,4
3745699584,"Tangara cayana (Linnaeus, 1766)",Thraupidae,Passeriformes,1973-07-21,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Antônio Corrêa Filho,6
5415311645,"Synallaxis frontalis Pelzeln, 1859",Furnariidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.635796,-43.524536,Minas Gerais,,obsr1359206,6
3745700118,"Turdus leucomelas Vieillot, 1818",Turdidae,Passeriformes,1974-02-08,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,5
2717608669,"Coryphospingus pileatus (Wied-Neuwied, 1821)",Thraupidae,Passeriformes,2016-10-14,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,4
5422247123,"Troglodytes musculus J.F.Naumann, 1823",Troglodytidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,7
5518648568,"Psittacara leucophthalmus (Müller & Pls, 1776)",Psittacidae,Psittaciformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,8
5164134396,"Phacellodomus rufifrons (Wied-Neuwied, 1821)",Furnariidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,5
5164149340,"Hemithraupis ruficapilla (Vieillot, 1818)",Thraupidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,7
5357804919,"Scytalopus petrophilus B.M.Whitney, Vasconcelos, Silveira & Pacheco, 2010",Rhinocryptidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.097414,-43.485508,Minas Gerais,,obsr3066956,5
5070066497,"Knipolegus nigerrimus (Vieillot, 1818)",Tyrannidae,Passeriformes,2025-02-15T17:57,HUMAN_OBSERVATION,-20.098286,-43.488673,Minas Gerais,iNaturalist research-grade observations,filipeprates,5
5354477579,"Butorides striata (Linnaeus, 1758)",Ardeidae,Pelecaniformes,2024-02-14,HUMAN_OBSERVATION,-20.342585,-46.859455,Minas Gerais,,obsr4596723,9
5164014395,"Eleoscytalopus indigoticus (Wied-Neuwied, 1831)",Rhinocryptidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,7
4806408427,"Eupetomena macroura (J.F.Gmelin, 1788)",Trochilidae,Apodiformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,10
5305974645,"Psittacara leucophthalmus (Müller & Pls, 1776)",Psittacidae,Psittaciformes,2024-01-29,HUMAN_OBSERVATION,-20.097754,-43.48859,Minas Gerais,,obsr553166,7
2787896867,"Dacnis cayana (Linnaeus, 1766)",Thraupidae,Passeriformes,2016-10-14,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,3
3745700068,"Tangara cayana (Linnaeus, 1766)",Thraupidae,Passeriformes,1974-11-10,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,2
5163998452,"Augastes scutatus (Temminck, 1824)",Trochilidae,Apodiformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,6
5359027932,"Elaenia cristata Pelzeln, 1868",Tyrannidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,5
3745699754,"Xolmis velatus (Lichtenstein, 1823)",Tyrannidae,Passeriformes,1974-04-07,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Ivan Sazima,8
5580378388,"Aratinga auricapillus (Kuhl, 1820)",Psittacidae,Psittaciformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,9
5164049318,"Trichothraupis melanops (Vieillot, 1818)",Thraupidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,5
2716374615,"Augastes scutatus (Temminck, 1824)",Trochilidae,Apodiformes,2016-10-14,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,10
3745699583,"Mimus saturninus (Lichtenstein, 1823)",Mimidae,Passeriformes,1973-07-21,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,5
2716438058,"Schistochlamys ruficapillus (Vieillot, 1817)",Thraupidae,Passeriformes,2016-10-15,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,10
2789596038,"Furnarius rufus (Gmelin, 1788)",Furnariidae,Passeriformes,2016-10-16,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,1
5070080599,"Chlorostilbon lucidus (Shaw, 1812)",Trochilidae,Apodiformes,2025-02-15T14:38,HUMAN_OBSERVATION,-20.096277,-43.48222,Minas Gerais,iNaturalist research-grade observations,filipeprates,3
5343467983,"Mackenziaena leachii (Such, 1825)",Thamnophilidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.098928,-43.49928,Minas Gerais,,obsr306297,3
5346843484,"Primolius maracana (Vieillot, 1816)",Psittacidae,Psittaciformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,10
5597949155,"Myiarchus ferox (Gmelin, 1789)",Tyrannidae,Passeriformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr2661064,1
5569700023,"Vanellus chilensis (Molina, 1782)",Charadriidae,Charadriiformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,8
3745700189,"Cyclarhis gujanensis (Gmelin, 1789)",Vireonidae,Passeriformes,1973-07-23,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Antônio Corrêa Filho,5
5333109111,"Scytalopus petrophilus B.M.Whitney, Vasconcelos, Silveira & Pacheco, 2010",Rhinocryptidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.097414,-43.485508,Minas Gerais,,obsr553166,5
4826108816,"Sporophila plumbea (Wied-Neuwied, 1830)",Thraupidae,Passeriformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,10
5371423350,"Stilpnia cayana (Linnaeus, 1766)",Thraupidae,Passeriformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,7
3203318403,"Chiroxiphia Cabanis, 1847",Pipridae,Passeriformes,2020-12-20,HUMAN_OBSERVATION,-20.315615,-46.833275,Minas Gerais,,obsr1115302,3
5838008716,"Pionus maximiliani (Kuhl, 1820)",Psittacidae,Psittaciformes,2025-09-27T16:24:39,HUMAN_OBSERVATION,-20.114161,-43.48542,Minas Gerais,iNaturalist research-grade observations,Filipe Madeira,7
5622551850,"Furnarius figulus (Lichtenstein, 1823)",Furnariidae,Passeriformes,2024-02-14,HUMAN_OBSERVATION,-20.342585,-46.859455,Minas Gerais,,obsr4596723,3
5661992187,"Buteogallus meridionalis (Latham, 1790)",Accipitridae,Accipitriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,5
3223884834,"Thraupis palmarum (Wied-Neuwied, 1821)",Thraupidae,Passeriformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1211577,3
5840022871,"Embernagra longicauda Strickland, 1844",Thraupidae,Passeriformes,2025-08-30T13:47,HUMAN_OBSERVATION,-20.104809,-43.493328,Minas Gerais,iNaturalist research-grade observations,Gabriel CAUCANAS,5
5069995882,"Embernagra longicauda Strickland, 1844",Thraupidae,Passeriformes,2025-02-14T16:26,HUMAN_OBSERVATION,-20.106199,-43.47523,Minas Gerais,iNaturalist research-grade observations,filipeprates,9
5552947193,"Crypturellus parvirostris (Wagler, 1827)",Tinamidae,Tinamiformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,10
5415211463,"Satrapa icterophrys (Vieillot, 1818)",Tyrannidae,Passeriformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,10
5531503584,"Sporophila nigricollis (Vieillot, 1823)",Thraupidae,Passeriformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,6
3745700192,"Saltator similis d'Orbigny & Lafresnaye, 1837",Thraupidae,Passeriformes,1973-07-25,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Antônio Corrêa Filho,3
5070020886,"Poecilotriccus plumbeiceps (Lafresnaye, 1846)",Tyrannidae,Passeriformes,2025-02-14T15:39,HUMAN_OBSERVATION,-20.101925,-43.484395,Minas Gerais,iNaturalist research-grade observations,filipeprates,8
5407820680,"Thraupis sayaca (Linnaeus, 1766)",Thraupidae,Passeriformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,6
5164004315,"Turdus leucomelas Vieillot, 1818",Turdidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,8
4836425828,"Thraupis palmarum (Wied-Neuwied, 1821)",Thraupidae,Passeriformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,10
5163990336,"Trogon aurantius Spix, 1824",Trogonidae,Trogoniformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,1
5589199718,"Clibanornis rectirostris (M.Wied-Neuwied, 1831)",Furnariidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,2
3745700160,"Saltatricula atricollis (Vieillot, 1817)",Thraupidae,Passeriformes,1973-12-17,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Ivan Sazima,8
5070089502,"Thamnophilus caerulescens Vieillot, 1816",Thamnophilidae,Passeriformes,2025-02-15T15:22,HUMAN_OBSERVATION,-20.097824,-43.489474,Minas Gerais,iNaturalist research-grade observations,filipeprates,8
5076888585,"Sicalis flaveola (Linnaeus, 1766)",Thraupidae,Passeriformes,2025-02-16T07:32,HUMAN_OBSERVATION,-20.098359,-43.499269,Minas Gerais,iNaturalist research-grade observations,filipeprates,4
2778733835,"Coragyps atratus (Bechstein, 1793)",Cathartidae,Accipitriformes,2016-10-16,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,9
5381693570,"Psittacara leucophthalmus (Müller & Pls, 1776)",Psittacidae,Psittaciformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,1
5164107409,"Troglodytes aedon musculus J.F.Naumann, 1823",Troglodytidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,2
2792763806,"Eupetomena macroura (J.F.Gmelin, 1788)",Trochilidae,Apodiformes,2016-10-16,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,10
5591763790,"Thraupis palmarum (Wied-Neuwied, 1821)",Thraupidae,Passeriformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,10
2208151617,"Furnarius figulus (Lichtenstein, 1823)",Furnariidae,Passeriformes,2011-10-04,HUMAN_OBSERVATION,-19.514063,-43.748962,Minas Gerais,,obsr486435,6
3225113005,"Coereba flaveola (Linnaeus, 1758)",Thraupidae,Passeriformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1211577,7
5070084508,"Todirostrum poliocephalum (Wied-Neuwied, 1831)",Tyrannidae,Passeriformes,2025-02-15T13:25,HUMAN_OBSERVATION,-20.096898,-43.4887,Minas Gerais,iNaturalist research-grade observations,filipeprates,3
5164025314,"Tangara ornata (Sparrman, 1789)",Thraupidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,5
5305974359,"Colonia colonus (Vieillot, 1818)",Tyrannidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.097754,-43.48859,Minas Gerais,,obsr306297,7
5840047884,"Calliphlox amethystina (Boddaert, 1783)",Trochilidae,Apodiformes,2025-08-30,HUMAN_OBSERVATION,-20.099584,-43.49144,Minas Gerais,iNaturalist research-grade observations,Gabriel CAUCANAS,3
5827400280,"Thraupis palmarum (Wied-Neuwied, 1821)",Thraupidae,Passeriformes,2025-09-14T12:11,HUMAN_OBSERVATION,-19.522681,-43.738286,Minas Gerais,iNaturalist research-grade observations,Túlio Torres,4
5070092548,"Thraupis ornata (Sparrman, 1789)",Thraupidae,Passeriformes,2025-02-15T10:19,HUMAN_OBSERVATION,-20.096051,-43.487487,Minas Gerais,iNaturalist research-grade observations,filipeprates,5
5164096437,"Piranga flava (Vieillot, 1822)",Cardinalidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,10
5164065394,"Lochmias nematura (Lichtenstein, 1823)",Furnariidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,6
5413718552,"Butorides striata (Linnaeus, 1758)",Ardeidae,Pelecaniformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr2661064,6
5632715732,"Tyrannus melancholicus Vieillot, 1819",Tyrannidae,Passeriformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,6
2217157168,"Ardea ibis Linnaeus, 1758",Ardeidae,Pelecaniformes,2011-10-04,HUMAN_OBSERVATION,-19.514063,-43.748962,Minas Gerais,,obsr486435,7
5164114404,"Mionectes rufiventris Cabanis, 1846",Tyrannidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,2
5487090598,"Cariama cristata (Linnaeus, 1766)",Cariamidae,Cariamiformes,2022-10-12,HUMAN_OBSERVATION,-20.317621,-46.837254,Minas Gerais,,obsr3010636,1
5076882613,"Chionomesa lactea (R.Lesson, 1832)",Trochilidae,Apodiformes,2025-02-16T07:59,HUMAN_OBSERVATION,-20.097839,-43.490911,Minas Gerais,iNaturalist research-grade observations,filipeprates,4
5547185430,"Synallaxis spixi P.L.Sclater, 1856",Furnariidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.643545,-43.52514,Minas Gerais,,obsr1359206,4
4792930469,"Turdus amaurochalinus Cabanis, 1850",Turdidae,Passeriformes,2023-08-23,HUMAN_OBSERVATION,-14.96894,-44.047916,Minas Gerais,,obsr1089201,7
5522054929,"Saltator similis d'Orbigny & Lafresnaye, 1837",Thraupidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,8
5413832274,"Cairina moschata (Linnaeus, 1758)",Anatidae,Anseriformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,7
5619841551,"Psittacara leucophthalmus (Müller & Pls, 1776)",Psittacidae,Psittaciformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr3387929,7
5164037324,"Hemitriccus nidipendulus (Wied-Neuwied, 1831)",Tyrannidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,9
3219332363,"Columbina squammata (R.Lesson, 1831)",Columbidae,Columbiformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1127182,8
5164079328,"Sarcoramphus papa (Linnaeus, 1758)",Cathartidae,Accipitriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,5
4843512280,"Turdus leucomelas Vieillot, 1818",Turdidae,Passeriformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,5
5465884819,"Pitangus sulphuratus (Linnaeus, 1766)",Tyrannidae,Passeriformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,3
5164073360,"Turdus rufiventris Vieillot, 1818",Turdidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,1
5325416685,"Patagioenas picazuro (Temminck, 1813)",Columbidae,Columbiformes,2024-01-05,HUMAN_OBSERVATION,-20.1026,-43.494,Minas Gerais,,obsr398519,3
5528400773,"Tyrannus savana Vieillot, 1808",Tyrannidae,Passeriformes,2024-12-07,HUMAN_OBSERVATION,-20.339453,-46.83927,Minas Gerais,,obsr3387929,2
5666890775,"Sporophila nigricollis (Vieillot, 1823)",Thraupidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,2
4738603168,"Pyrrhura frontalis (Vieillot, 1818)",Psittacidae,Psittaciformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,4
4636649736,"Cariama cristata (Linnaeus, 1766)",Cariamidae,Cariamiformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,10
5076894594,"Tyrannus melancholicus Vieillot, 1819",Tyrannidae,Passeriformes,2025-02-16T06:21,HUMAN_OBSERVATION,-20.100069,-43.500295,Minas Gerais,iNaturalist research-grade observations,filipeprates,10
5420078068,"Tachycineta albiventer (Boddaert, 1783)",Hirundinidae,Passeriformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr2661064,9
5164065334,"Thalurania glaucopis (J.F.Gmelin, 1788)",Trochilidae,Apodiformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,7
3745700252,"Furnarius rufus (Gmelin, 1788)",Furnariidae,Passeriformes,1973-07-23,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Ivan Sazima,7
5164101418,"Conopophaga lineata (Wied-Neuwied, 1831)",Conopophagidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,4
5164139338,"Tyrannus melancholicus Vieillot, 1819",Tyrannidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,3
5692803320,"Jacana jacana (Linnaeus, 1766)",Jacanidae,Charadriiformes,2024-02-14,HUMAN_OBSERVATION,-20.342585,-46.859455,Minas Gerais,,obsr4596723,3
